timestamp_minute,tower_identifier,tower_position_x_meter,tower_position_y_meter,tower_motion_power_watt,tower_idle_power_watt,tower_to_tower_mesh_comm_power_watt,tower_to_truck_comm_power_watt,total_power_consumption_watt,battery_voltage_volt,battery_percentage_remaining,current_draw_ampere,ampere_hour_used_this_step,battery_energy_remaining_wh,connected_trucks_ids,connected_tower_ids,truck0_x,truck0_y,truck0_distance_to_A,truck0_distance_to_B,truck0_distance_to_C,truck0_connected_tower,truck1_x,truck1_y,truck1_distance_to_A,truck1_distance_to_B,truck1_distance_to_C,truck1_connected_tower,truck2_x,truck2_y,truck2_distance_to_A,truck2_distance_to_B,truck2_distance_to_C,truck2_connected_tower,truck3_x,truck3_y,truck3_distance_to_A,truck3_distance_to_B,truck3_distance_to_C,truck3_connected_tower,truck4_x,truck4_y,truck4_distance_to_A,truck4_distance_to_B,truck4_distance_to_C,truck4_connected_tower,truck5_x,truck5_y,truck5_distance_to_A,truck5_distance_to_B,truck5_distance_to_C,truck5_connected_tower
104.533,C,150.0,555.0,4,3,222.23,0,229.23,22.81,18.01,10.0489,0.002791,71.5763,,A;B,-502.72,100.0,617.18,628.99,795.66,None,158.68,250.0,119.43,50.56,305.12,B,150.0,211.46,143.01,56.91,343.54,B,-100.0,488.44,232.38,316.49,258.71,A,602.98,197.98,549.08,497.58,576.76,None,425.0,250.0,363.9,316.88,410.67,B
104.55,A,67.5,332.5,4,3,83.04,70.6,160.64,22.94,20.81,7.0034,0.001945,82.7195,T3,B;C,-501.92,100.0,615.05,629.26,795.06,None,157.11,250.0,121.8,47.9,305.2,B,150.0,212.64,145.51,55.32,342.48,B,-100.0,491.12,230.69,319.23,258.06,A,604.79,197.29,554.04,498.38,578.68,None,420.0,250.0,362.03,310.79,407.43,B
104.55,B,109.21,250.0,4,3,152.4,152.12,311.52,22.61,13.53,13.7778,0.003827,53.7889,T1;T2;T5,A;C,-501.92,100.0,615.05,629.26,795.06,None,157.11,250.0,121.8,47.9,305.2,B,150.0,212.64,145.51,55.32,342.48,B,-100.0,491.12,230.69,319.23,258.06,A,604.79,197.29,554.04,498.38,578.68,None,420.0,250.0,362.03,310.79,407.43,B
104.55,C,150.0,555.12,4,3,221.08,0,228.08,22.81,17.99,9.9991,0.002778,71.5129,,A;B,-501.92,100.0,615.05,629.26,795.06,None,157.11,250.0,121.8,47.9,305.2,B,150.0,212.64,145.51,55.32,342.48,B,-100.0,491.12,230.69,319.23,258.06,A,604.79,197.29,554.04,498.38,578.68,None,420.0,250.0,362.03,310.79,407.43,B
104.567,A,65.0,335.0,4,3,86.41,69.24,162.65,22.94,20.8,7.0913,0.00197,82.6743,T3,B;C,-501.19,100.0,613.02,629.64,797.34,None,155.62,250.0,124.25,45.31,310.17,B,150.0,213.83,148.01,53.69,346.29,B,-100.0,493.65,228.9,321.87,258.69,A,606.8,196.8,559.15,499.32,583.67,None,415.0,250.0,360.17,304.68,407.92,B
104.567,B,110.32,250.0,4,3,158.92,144.58,310.51,22.61,13.51,13.7337,0.003815,53.7026,T1;T2;T5,A;C,-501.19,100.0,613.02,629.64,797.34,None,155.62,250.0,124.25,45.31,310.17,B,150.0,213.83,148.01,53.69,346.29,B,-100.0,493.65,228.9,321.87,258.69,A,606.8,196.8,559.15,499.32,583.67,None,415.0,250.0,360.17,304.68,407.92,B
104.567,C,150.0,560.12,4,3,229.42,0,236.42,22.81,17.97,10.365,0.002879,71.4472,,A;B,-501.19,100.0,613.02,629.64,797.34,None,155.62,250.0,124.25,45.31,310.17,B,150.0,213.83,148.01,53.69,346.29,B,-100.0,493.65,228.9,321.87,258.69,A,606.8,196.8,559.15,499.32,583.67,None,415.0,250.0,360.17,304.68,407.92,B
104.583,A,62.5,337.5,4,3,86.33,67.81,161.14,22.94,20.79,7.0257,0.001952,82.6295,T3,B;C,-500.55,100.0,611.09,630.13,797.01,None,154.24,250.0,126.78,42.78,310.48,B,150.0,215.04,150.51,52.03,345.41,B,-100.0,495.99,226.99,324.39,258.18,A,608.98,196.48,564.39,500.39,585.78,None,410.0,250.0,358.35,298.54,404.94,B
104.583,B,111.46,250.0,4,3,159.98,137.26,304.24,22.61,13.49,13.4572,0.003738,53.6181,T1;T2;T5,A;C,-500.55,100.0,611.09,630.13,797.01,None,154.24,250.0,126.78,42.78,310.48,B,150.0,215.04,150.51,52.03,345.41,B,-100.0,495.99,226.99,324.39,258.18,A,608.98,196.48,564.39,500.39,585.78,None,410.0,250.0,358.35,298.54,404.94,B
104.583,C,150.0,560.45,4,3,228.73,0,235.73,22.81,17.96,10.3351,0.002871,71.3817,,A;B,-500.55,100.0,611.09,630.13,797.01,None,154.24,250.0,126.78,42.78,310.48,B,150.0,215.04,150.51,52.03,345.41,B,-100.0,495.99,226.99,324.39,258.18,A,608.98,196.48,564.39,500.39,585.78,None,410.0,250.0,358.35,298.54,404.94,B
104.6,A,60.0,340.0,4,3,89.89,66.29,163.18,22.94,20.78,7.1147,0.001976,82.5842,T3,B;C,-500.0,100.0,609.26,630.73,799.46,None,152.97,250.0,129.4,40.33,315.46,B,150.0,216.27,153.0,50.34,349.18,B,-100.0,498.12,224.95,326.77,258.91,A,611.33,196.32,569.74,501.57,590.82,None,405.0,250.0,356.55,292.37,405.63,B
104.6,B,112.64,250.0,4,3,166.78,130.13,303.91,22.61,13.47,13.4434,0.003734,53.5337,T1;T2;T5,A;C,-500.0,100.0,609.26,630.73,799.46,None,152.97,250.0,129.4,40.33,315.46,B,150.0,216.27,153.0,50.34,349.18,B,-100.0,498.12,224.95,326.77,258.91,A,611.33,196.32,569.74,501.57,590.82,None,405.0,250.0,356.55,292.37,405.63,B
104.6,C,150.0,565.45,4,3,237.28,0,244.28,22.81,17.94,10.7102,0.002975,71.3139,,A;B,-500.0,100.0,609.26,630.73,799.46,None,152.97,250.0,129.4,40.33,315.46,B,150.0,216.27,153.0,50.34,349.18,B,-100.0,498.12,224.95,326.77,258.91,A,611.33,196.32,569.74,501.57,590.82,None,405.0,250.0,356.55,292.37,405.63,B
104.617,A,57.5,342.5,4,3,90.11,64.67,161.79,22.93,20.76,7.0541,0.001959,82.5393,T3,B;C,-494.58,96.56,604.38,627.46,797.38,None,151.83,250.0,132.12,38.0,315.96,B,150.0,217.5,155.5,48.62,348.45,B,-100.0,500.0,222.74,328.97,258.55,A,613.8,196.3,575.19,502.85,593.09,None,400.0,250.0,354.77,286.17,402.9,B
104.617,B,113.83,250.0,4,3,168.2,123.23,298.42,22.61,13.45,13.201,0.003667,53.4508,T1;T2;T5,A;C,-494.58,96.56,604.38,627.46,797.38,None,151.83,250.0,132.12,38.0,315.96,B,150.0,217.5,155.5,48.62,348.45,B,-100.0,500.0,222.74,328.97,258.55,A,613.8,196.3,575.19,502.85,593.09,None,400.0,250.0,354.77,286.17,402.9,B
104.617,C,150.0,565.96,4,3,236.99,0,243.99,22.81,17.92,10.6977,0.002972,71.2461,,A;B,-494.58,96.56,604.38,627.46,797.38,None,151.83,250.0,132.12,38.0,315.96,B,150.0,217.5,155.5,48.62,348.45,B,-100.0,500.0,222.74,328.97,258.55,A,613.8,196.3,575.19,502.85,593.09,None,400.0,250.0,354.77,286.17,402.9,B
104.633,A,55.0,345.0,4,3,93.86,63.0,163.85,22.93,20.75,7.1444,0.001985,82.4937,T3,B;C,-488.38,93.7,598.67,623.33,797.05,None,150.84,250.0,134.94,35.8,320.96,B,150.0,218.75,158.0,46.89,352.21,B,-100.0,501.7,220.41,331.05,259.42,A,616.4,196.4,580.73,504.22,598.18,None,394.94,250.0,352.97,279.9,403.74,B
104.633,B,115.04,250.0,4,3,175.29,116.47,298.76,22.61,13.43,13.2164,0.003671,53.3678,T1;T2;T5,A;C,-488.38,93.7,598.67,623.33,797.05,None,150.84,250.0,134.94,35.8,320.96,B,150.0,218.75,158.0,46.89,352.21,B,-100.0,501.7,220.41,331.05,259.42,A,616.4,196.4,580.73,504.22,598.18,None,394.94,250.0,352.97,279.9,403.74,B
104.633,C,150.0,570.96,4,3,245.75,0,252.75,22.81,17.91,11.0825,0.003078,71.1759,,A;B,-488.38,93.7,598.67,623.33,797.05,None,150.84,250.0,134.94,35.8,320.96,B,150.0,218.75,158.0,46.89,352.21,B,-100.0,501.7,220.41,331.05,259.42,A,616.4,196.4,580.73,504.22,598.18,None,394.94,250.0,352.97,279.9,403.74,B
104.65,A,52.5,347.5,4,3,94.35,61.3,162.65,22.93,20.74,7.0923,0.00197,82.4486,T3,B;C,-481.48,91.39,592.22,618.44,793.33,None,150.0,250.0,137.89,33.73,321.6,B,150.0,220.0,160.51,45.14,351.6,B,-100.0,503.3,218.02,333.07,259.16,A,619.1,196.6,586.35,505.66,600.57,None,389.78,250.0,351.08,273.51,401.15,B
104.65,B,116.27,250.0,4,3,177.03,109.83,293.87,22.6,13.41,13.0007,0.003611,53.2862,T1;T2;T5,A;C,-481.48,91.39,592.22,618.44,793.33,None,150.0,250.0,137.89,33.73,321.6,B,150.0,220.0,160.51,45.14,351.6,B,-100.0,503.3,218.02,333.07,259.16,A,619.1,196.6,586.35,505.66,600.57,None,389.78,250.0,351.08,273.51,401.15,B
104.65,C,150.0,571.6,4,3,245.8,0,252.8,22.81,17.89,11.0847,0.003079,71.1057,,A;B,-481.48,91.39,592.22,618.44,793.33,None,150.0,250.0,137.89,33.73,321.6,B,150.0,220.0,160.51,45.14,351.6,B,-100.0,503.3,218.02,333.07,259.16,A,619.1,196.6,586.35,505.66,600.57,None,389.78,250.0,351.08,273.51,401.15,B
104.667,A,50.0,350.0,4,3,98.3,59.59,164.89,22.93,20.73,7.19,0.001997,82.4028,T3,B;C,-474.0,89.6,585.14,612.87,791.55,None,148.63,251.37,139.48,31.15,325.23,B,150.0,221.31,162.98,43.35,355.29,B,-100.0,504.82,215.56,335.02,260.1,A,621.88,196.88,592.02,507.16,605.69,None,384.52,250.0,349.15,267.02,402.08,B
104.667,B,117.5,250.0,4,3,184.43,103.32,294.75,22.6,13.38,13.0401,0.003622,53.2043,T1;T2;T5,A;C,-474.0,89.6,585.14,612.87,791.55,None,148.63,251.37,139.48,31.15,325.23,B,150.0,221.31,162.98,43.35,355.29,B,-100.0,504.82,215.56,335.02,260.1,A,621.88,196.88,592.02,507.16,605.69,None,384.52,250.0,349.15,267.02,402.08,B
104.667,C,150.0,576.6,4,3,254.8,0,261.8,22.8,17.87,11.4798,0.003189,71.033,,A;B,-474.0,89.6,585.14,612.87,791.55,None,148.63,251.37,139.48,31.15,325.23,B,150.0,221.31,162.98,43.35,355.29,B,-100.0,504.82,215.56,335.02,260.1,A,621.88,196.88,592.02,507.16,605.69,None,384.52,250.0,349.15,267.02,402.08,B
104.683,A,47.56,352.5,4,3,99.02,57.9,163.92,22.93,20.72,7.1477,0.001985,82.3572,T3,B;C,-466.02,88.28,577.56,606.72,786.55,None,147.02,252.98,140.71,28.43,324.38,B,150.0,222.73,165.33,41.48,354.61,B,-100.0,506.24,213.1,336.91,259.91,A,624.72,197.22,597.68,508.71,608.15,None,379.2,250.0,347.12,260.45,399.61,B
104.683,B,118.75,250.0,4,3,186.47,96.97,290.43,22.6,13.36,12.8496,0.003569,53.1236,T1;T2;T5,A;C,-466.02,88.28,577.56,606.72,786.55,None,147.02,252.98,140.71,28.43,324.38,B,150.0,222.73,165.33,41.48,354.61,B,-100.0,506.24,213.1,336.91,259.91,A,624.72,197.22,597.68,508.71,608.15,None,379.2,250.0,347.12,260.45,399.61,B
104.683,C,150.0,577.34,4,3,255.09,0,262.09,22.8,17.85,11.493,0.003193,70.9602,,A;B,-466.02,88.28,577.56,606.72,786.55,None,147.02,252.98,140.71,28.43,324.38,B,150.0,222.73,165.33,41.48,354.61,B,-100.0,506.24,213.1,336.91,259.91,A,624.72,197.22,597.68,508.71,608.15,None,379.2,250.0,347.12,260.45,399.61,B
104.7,A,45.22,355.0,4,3,103.08,56.25,166.33,22.93,20.71,7.2529,0.002015,82.311,T3,B;C,-457.62,87.4,569.62,600.07,783.69,None,145.21,254.79,141.56,25.66,327.59,B,150.0,224.24,167.55,39.54,358.1,B,-100.0,507.58,210.64,338.74,260.94,A,627.6,197.6,603.27,510.3,613.29,None,373.83,250.0,344.97,253.83,400.69,B
104.7,B,120.0,250.0,4,3,194.15,90.81,291.96,22.6,13.34,12.9178,0.003588,53.0425,T1;T2;T5,A;C,-457.62,87.4,569.62,600.07,783.69,None,145.21,254.79,141.56,25.66,327.59,B,150.0,224.24,167.55,39.54,358.1,B,-100.0,507.58,210.64,338.74,260.94,A,627.6,197.6,603.27,510.3,613.29,None,373.83,250.0,344.97,253.83,400.69,B
104.7,C,150.0,582.34,4,3,264.27,0,271.27,22.8,17.83,11.8961,0.003304,70.8848,,A;B,-457.62,87.4,569.62,600.07,783.69,None,145.21,254.79,141.56,25.66,327.59,B,150.0,224.24,167.55,39.54,358.1,B,-100.0,507.58,210.64,338.74,260.94,A,627.6,197.6,603.27,510.3,613.29,None,373.83,250.0,344.97,253.83,400.69,B
104.717,A,42.98,357.5,4,3,103.92,54.63,165.55,22.93,20.7,7.2191,0.002005,82.265,T3,B;C,-448.92,86.92,561.41,593.09,777.79,None,143.2,256.8,142.07,22.92,326.42,B,150.0,225.84,169.67,37.51,357.31,B,-100.0,508.84,208.19,340.55,260.81,A,630.51,198.01,608.79,511.85,615.81,None,368.42,250.0,342.74,247.12,398.37,B
104.717,B,121.31,250.0,4,3,196.41,84.82,288.23,22.6,13.32,12.7534,0.003543,52.9624,T1;T2;T5,A;C,-448.92,86.92,561.41,593.09,777.79,None,143.2,256.8,142.07,22.92,326.42,B,150.0,225.84,169.67,37.51,357.31,B,-100.0,508.84,208.19,340.55,260.81,A,630.51,198.01,608.79,511.85,615.81,None,368.42,250.0,342.74,247.12,398.37,B
104.717,C,150.0,583.15,4,3,264.68,0,271.68,22.8,17.81,11.9147,0.00331,70.8093,,A;B,-448.92,86.92,561.41,593.09,777.79,None,143.2,256.8,142.07,22.92,326.42,B,150.0,225.84,169.67,37.51,357.31,B,-100.0,508.84,208.19,340.55,260.81,A,630.51,198.01,608.79,511.85,615.81,None,368.42,250.0,342.74,247.12,398.37,B
104.733,A,40.8,360.0,4,3,108.12,53.03,168.15,22.93,20.68,7.3328,0.002037,82.2183,T3,B;C,-440.0,86.8,553.0,585.92,774.24,None,141.02,258.98,142.29,20.37,329.29,B,150.0,227.5,171.7,35.35,360.65,B,-100.0,510.01,205.74,342.37,261.93,A,633.42,198.42,614.26,513.29,620.96,None,363.01,250.0,340.47,240.28,399.65,B
104.733,B,122.73,250.0,4,3,204.4,78.98,290.38,22.6,13.3,12.849,0.003569,52.8818,T1;T2;T5,A;C,-440.0,86.8,553.0,585.92,774.24,None,141.02,258.98,142.29,20.37,329.29,B,150.0,227.5,171.7,35.35,360.65,B,-100.0,510.01,205.74,342.37,261.93,A,633.42,198.42,614.26,513.29,620.96,None,363.01,250.0,340.47,240.28,399.65,B
104.733,C,150.0,588.15,4,3,274.03,0,281.03,22.8,17.79,12.325,0.003424,70.7313,,A;B,-440.0,86.8,553.0,585.92,774.24,None,141.02,258.98,142.29,20.37,329.29,B,150.0,227.5,171.7,35.35,360.65,B,-100.0,510.01,205.74,342.37,261.93,A,633.42,198.42,614.26,513.29,620.96,None,363.01,250.0,340.47,240.28,399.65,B
104.75,A,38.67,362.5,4,3,109.12,51.45,167.57,22.93,20.67,7.3078,0.00203,82.1718,T3,B;C,-430.95,87.01,544.47,578.63,767.78,None,138.68,261.32,142.26,18.34,327.85,B,150.0,229.21,173.67,33.1,359.77,B,-100.0,511.12,203.27,344.19,261.84,A,636.33,198.83,619.66,514.63,623.49,None,357.6,250.0,338.19,233.36,397.5,B
104.75,B,124.24,250.0,4,3,206.87,73.34,287.21,22.6,13.28,12.7091,0.00353,52.802,T1;T2;T5,A;C,-430.95,87.01,544.47,578.63,767.78,None,138.68,261.32,142.26,18.34,327.85,B,150.0,229.21,173.67,33.1,359.77,B,-100.0,511.12,203.27,344.19,261.84,A,636.33,198.83,619.66,514.63,623.49,None,357.6,250.0,338.19,233.36,397.5,B
104.75,C,150.0,588.98,4,3,274.5,0,281.5,22.8,17.77,12.346,0.003429,70.6531,,A;B,-430.95,87.01,544.47,578.63,767.78,None,138.68,261.32,142.26,18.34,327.85,B,150.0,229.21,173.67,33.1,359.77,B,-100.0,511.12,203.27,344.19,261.84,A,636.33,198.83,619.66,514.63,623.49,None,357.6,250.0,338.19,233.36,397.5,B
104.767,A,36.58,365.0,4,3,113.51,49.89,170.39,22.93,20.66,7.431,0.002064,82.1245,T3,B;C,-421.88,87.5,535.89,571.31,763.91,None,136.2,263.8,142.0,17.26,330.47,B,150.0,230.96,175.59,30.76,363.03,B,-100.0,512.16,200.77,346.02,263.05,A,639.2,199.2,625.02,515.87,628.62,None,352.22,250.0,335.94,226.38,399.02,B
104.767,B,125.84,250.0,4,3,215.2,67.91,290.11,22.6,13.26,12.8382,0.003566,52.7214,T1;T2;T5,A;C,-421.88,87.5,535.89,571.31,763.91,None,136.2,263.8,142.0,17.26,330.47,B,150.0,230.96,175.59,30.76,363.03,B,-100.0,512.16,200.77,346.02,263.05,A,639.2,199.2,625.02,515.87,628.62,None,352.22,250.0,335.94,226.38,399.02,B
104.767,C,150.0,593.98,4,3,284.04,0,291.04,22.8,17.75,12.7649,0.003546,70.5722,,A;B,-421.88,87.5,535.89,571.31,763.91,None,136.2,263.8,142.0,17.26,330.47,B,150.0,230.96,175.59,30.76,363.03,B,-100.0,512.16,200.77,346.02,263.05,A,639.2,199.2,625.02,515.87,628.62,None,352.22,250.0,335.94,226.38,399.02,B
104.783,A,34.49,367.5,4,3,114.68,48.32,170.0,22.93,20.65,7.4141,0.002059,82.0772,T3,B;C,-412.86,88.24,527.36,564.05,757.24,None,133.6,266.4,141.58,17.5,328.81,B,150.0,232.72,177.51,28.37,362.08,B,-100.0,513.12,198.23,347.84,263.0,A,642.02,199.52,630.33,516.99,631.13,None,346.88,250.0,333.75,219.38,397.05,B
104.783,B,127.5,250.0,4,3,217.86,62.75,287.61,22.6,13.24,12.7279,0.003536,52.6415,T1;T2;T5,A;C,-412.86,88.24,527.36,564.05,757.24,None,133.6,266.4,141.58,17.5,328.81,B,150.0,232.72,177.51,28.37,362.08,B,-100.0,513.12,198.23,347.84,263.0,A,642.02,199.52,630.33,516.99,631.13,None,346.88,250.0,333.75,219.38,397.05,B
104.783,C,150.0,594.8,4,3,284.52,0,291.52,22.8,17.73,12.7865,0.003552,70.4913,,A;B,-412.86,88.24,527.36,564.05,757.24,None,133.6,266.4,141.58,17.5,328.81,B,150.0,232.72,177.51,28.37,362.08,B,-100.0,513.12,198.23,347.84,263.0,A,642.02,199.52,630.33,516.99,631.13,None,346.88,250.0,333.75,219.38,397.05,B
104.8,A,32.4,370.0,4,3,119.3,46.76,173.06,22.93,20.64,7.5477,0.002097,82.0292,T3,B;C,-404.0,89.2,518.94,556.93,753.41,None,130.9,269.1,141.01,19.17,331.25,B,150.0,234.49,179.42,25.94,365.31,B,-100.0,514.03,195.64,349.64,264.3,A,644.78,199.78,635.59,518.01,636.26,None,341.6,250.0,331.67,212.39,398.84,B
104.8,B,129.21,250.0,4,3,226.56,57.86,291.42,22.6,13.22,12.8969,0.003582,52.5606,T1;T2;T5,A;C,-404.0,89.2,518.94,556.93,753.41,None,130.9,269.1,141.01,19.17,331.25,B,150.0,234.49,179.42,25.94,365.31,B,-100.0,514.03,195.64,349.64,264.3,A,644.78,199.78,635.59,518.01,636.26,None,341.6,250.0,331.67,212.39,398.84,B
104.8,C,150.0,599.8,4,3,294.29,0,301.29,22.8,17.71,13.2157,0.003671,70.4076,,A;B,-404.0,89.2,518.94,556.93,753.41,None,130.9,269.1,141.01,19.17,331.25,B,150.0,234.49,179.42,25.94,365.31,B,-100.0,514.03,195.64,349.64,264.3,A,644.78,199.78,635.59,518.01,636.26,None,341.6,250.0,331.67,212.39,398.84,B
104.817,A,30.28,372.5,4,3,120.66,45.2,172.86,22.93,20.62,7.5389,0.002094,81.9811,T3,B;C,-395.39,90.33,510.7,550.03,746.86,None,128.12,271.88,140.35,22.06,329.42,B,150.0,236.25,181.37,23.49,364.32,B,-100.0,514.88,192.99,351.43,264.28,A,647.44,199.94,640.83,518.91,638.71,None,336.4,250.0,329.72,205.44,397.04,B
104.817,B,130.96,250.0,4,3,229.38,53.28,289.66,22.6,13.2,12.8197,0.003561,52.4801,T1;T2;T5,A;C,-395.39,90.33,510.7,550.03,746.86,None,128.12,271.88,140.35,22.06,329.42,B,150.0,236.25,181.37,23.49,364.32,B,-100.0,514.88,192.99,351.43,264.28,A,647.44,199.94,640.83,518.91,638.71,None,336.4,250.0,329.72,205.44,397.04,B
104.817,C,150.0,600.57,4,3,294.74,0,301.74,22.8,17.69,13.236,0.003677,70.3238,,A;B,-395.39,90.33,510.7,550.03,746.86,None,128.12,271.88,140.35,22.06,329.42,B,150.0,236.25,181.37,23.49,364.32,B,-100.0,514.88,192.99,351.43,264.28,A,647.44,199.94,640.83,518.91,638.71,None,336.4,250.0,329.72,205.44,397.04,B
104.833,A,28.12,375.0,4,3,125.56,43.62,176.19,22.93,20.61,7.6843,0.002135,81.9322,T3,B;C,-387.12,91.6,502.74,543.44,743.42,None,125.28,274.72,139.63,25.81,331.78,B,150.0,237.98,183.38,21.05,367.58,B,-100.0,515.67,190.28,353.19,265.67,A,650.0,200.0,646.03,519.69,643.81,None,331.3,250.0,327.94,198.58,399.12,B
104.833,B,132.72,250.0,4,3,238.47,49.01,294.49,22.59,13.18,13.0338,0.00362,52.3983,T1;T2;T5,A;C,-387.12,91.6,502.74,543.44,743.42,None,125.28,274.72,139.63,25.81,331.78,B,150.0,237.98,183.38,21.05,367.58,B,-100.0,515.67,190.28,353.19,265.67,A,650.0,200.0,646.03,519.69,643.81,None,331.3,250.0,327.94,198.58,399.12,B
104.833,C,150.0,605.57,4,3,304.79,0,311.79,22.8,17.67,13.6774,0.003799,70.2371,,A;B,-387.12,91.6,502.74,543.44,743.42,None,125.28,274.72,139.63,25.81,331.78,B,150.0,237.98,183.38,21.05,367.58,B,-100.0,515.67,190.28,353.19,265.67,A,650.0,200.0,646.03,519.69,643.81,None,331.3,250.0,327.94,198.58,399.12,B
104.85,A,25.9,377.5,4,3,127.14,42.04,176.17,22.93,20.6,7.6839,0.002134,81.8833,T3,B;C,-379.3,92.97,495.12,537.25,737.3,None,122.4,277.6,138.89,30.13,329.81,B,150.0,239.68,185.46,18.63,366.57,B,-100.0,516.42,187.48,354.91,265.65,A,652.5,200.0,651.25,520.42,646.18,None,326.32,250.0,326.36,191.83,397.5,B
104.85,B,134.49,250.0,4,3,241.43,45.09,293.52,22.59,13.16,12.9916,0.003609,52.3168,T1;T2;T5,A;C,-379.3,92.97,495.12,537.25,737.3,None,122.4,277.6,138.89,30.13,329.81,B,150.0,239.68,185.46,18.63,366.57,B,-100.0,516.42,187.48,354.91,265.65,A,652.5,200.0,651.25,520.42,646.18,None,326.32,250.0,326.36,191.83,397.5,B
104.85,C,150.0,606.25,4,3,305.16,0,312.16,22.8,17.65,13.6942,0.003804,70.1504,,A;B,-379.3,92.97,495.12,537.25,737.3,None,122.4,277.6,138.89,30.13,329.81,B,150.0,239.68,185.46,18.63,366.57,B,-100.0,516.42,187.48,354.91,265.65,A,652.5,200.0,651.25,520.42,646.18,None,326.32,250.0,326.36,191.83,397.5,B
104.867,A,23.6,380.0,4,3,132.38,40.44,179.82,22.93,20.59,7.8432,0.002179,81.8333,T3,B;C,-372.0,94.4,487.92,531.53,734.59,None,119.49,280.51,138.18,34.81,332.14,B,150.0,241.32,187.64,16.26,369.93,B,-100.0,517.11,184.6,356.6,267.14,A,655.0,200.0,656.56,521.15,651.27,None,321.48,250.0,325.02,185.23,399.89,B
104.867,B,136.25,250.0,4,3,250.94,41.51,299.45,22.59,13.14,13.2546,0.003682,52.2336,T1;T2;T5,A;C,-372.0,94.4,487.92,531.53,734.59,None,119.49,280.51,138.18,34.81,332.14,B,150.0,241.32,187.64,16.26,369.93,B,-100.0,517.11,184.6,356.6,267.14,A,655.0,200.0,656.56,521.15,651.27,None,321.48,250.0,325.02,185.23,399.89,B
104.867,C,150.0,611.25,4,3,315.53,0,322.53,22.79,17.63,14.1496,0.00393,70.0608,,A;B,-372.0,94.4,487.92,531.53,734.59,None,119.49,280.51,138.18,34.81,332.14,B,150.0,241.32,187.64,16.26,369.93,B,-100.0,517.11,184.6,356.6,267.14,A,655.0,200.0,656.56,521.15,651.27,None,321.48,250.0,325.02,185.23,399.89,B
104.883,A,21.2,382.5,4,3,134.2,38.83,180.02,22.93,20.57,7.8522,0.002181,81.7833,T3,B;C,-365.33,95.86,481.21,526.39,729.22,None,116.58,283.42,137.52,39.69,330.08,B,150.0,242.89,189.95,13.96,368.92,B,-100.0,517.76,181.61,358.23,267.1,A,657.5,200.0,661.96,521.92,653.56,None,316.8,250.0,323.94,178.82,398.4,B
104.883,B,137.98,250.0,4,3,254.0,38.28,299.28,22.59,13.12,13.2475,0.00368,52.1505,T1;T2;T5,A;C,-365.33,95.86,481.21,526.39,729.22,None,116.58,283.42,137.52,39.69,330.08,B,150.0,242.89,189.95,13.96,368.92,B,-100.0,517.76,181.61,358.23,267.1,A,657.5,200.0,661.96,521.92,653.56,None,316.8,250.0,323.94,178.82,398.4,B
104.883,C,150.0,611.81,4,3,315.77,0,322.77,22.79,17.6,14.1609,0.003934,69.9712,,A;B,-365.33,95.86,481.21,526.39,729.22,None,116.58,283.42,137.52,39.69,330.08,B,150.0,242.89,189.95,13.96,368.92,B,-100.0,517.76,181.61,358.23,267.1,A,657.5,200.0,661.96,521.92,653.56,None,316.8,250.0,323.94,178.82,398.4,B
104.9,A,18.68,385.0,4,3,139.85,37.2,184.05,22.93,20.56,8.028,0.00223,81.7322,T3,B;C,-359.38,97.3,475.07,521.89,727.56,None,113.67,286.33,136.97,44.68,332.47,B,150.0,244.38,192.41,11.75,372.43,B,-100.0,518.37,178.53,359.82,268.68,A,660.0,200.0,667.47,522.72,658.66,None,312.29,250.0,323.16,172.61,401.1,B
104.9,B,139.68,250.0,4,3,263.96,35.4,306.36,22.59,13.1,13.5613,0.003767,52.0654,T1;T2;T5,A;C,-359.38,97.3,475.07,521.89,727.56,None,113.67,286.33,136.97,44.68,332.47,B,150.0,244.38,192.41,11.75,372.43,B,-100.0,518.37,178.53,359.82,268.68,A,660.0,200.0,667.47,522.72,658.66,None,312.29,250.0,323.16,172.61,401.1,B
104.9,C,150.0,616.81,4,3,326.5,0,333.5,22.79,17.58,14.6322,0.004065,69.8785,,A;B,-359.38,97.3,475.07,521.89,727.56,None,113.67,286.33,136.97,44.68,332.47,B,150.0,244.38,192.41,11.75,372.43,B,-100.0,518.37,178.53,359.82,268.68,A,660.0,200.0,667.47,522.72,658.66,None,312.29,250.0,323.16,172.61,401.1,B
104.917,A,16.02,387.5,4,3,141.95,35.55,184.5,22.93,20.55,8.0479,0.002236,81.6809,T3,B;C,-354.23,98.69,469.57,518.14,723.26,None,110.8,289.2,136.55,49.68,330.33,B,150.0,245.76,195.04,9.66,371.44,B,-100.0,518.94,175.32,361.34,268.62,A,662.5,200.0,673.13,523.57,660.84,None,307.98,250.0,322.72,166.66,399.74,B
104.917,B,141.32,250.0,4,3,267.07,32.86,306.93,22.59,13.08,13.5875,0.003774,51.9801,T1;T2;T5,A;C,-354.23,98.69,469.57,518.14,723.26,None,110.8,289.2,136.55,49.68,330.33,B,150.0,245.76,195.04,9.66,371.44,B,-100.0,518.94,175.32,361.34,268.62,A,662.5,200.0,673.13,523.57,660.84,None,307.98,250.0,322.72,166.66,399.74,B
